time,step,measured,
9.7200000937e-08,-1.68e+00,3.20e+00
9.7600000970e-08,-1.68e+00,3.20e+00
9.8000001003e-08,-1.68e+00,3.20e+00
9.8400001036e-08,-1.72e+00,3.20e+00
9.8800001069e-08,-1.68e+00,3.20e+00
9.9200001102e-08,-1.68e+00,3.16e+00
9.9600001136e-08,-1.68e+00,3.20e+00
1.0000000117e-07,-1.68e+00,3.20e+00
1.0040000120e-07,-1.68e+00,3.20e+00
1.0080000123e-07,-1.68e+00,3.20e+00
1.0120000127e-07,-1.68e+00,3.20e+00
1.0160000130e-07,-1.68e+00,3.20e+00
1.0200000133e-07,-1.68e+00,3.20e+00
1.0240000137e-07,-1.72e+00,3.20e+00
1.0280000140e-07,-1.68e+00,3.20e+00
1.0320000143e-07,-1.68e+00,3.16e+00
1.0360000147e-07,-1.68e+00,3.16e+00
1.0400000150e-07,-1.68e+00,3.16e+00
1.0440000153e-07,-1.68e+00,3.16e+00
1.0480000157e-07,-1.68e+00,3.16e+00
1.0520000160e-07,-1.68e+00,3.16e+00
1.0560000163e-07,-1.68e+00,3.20e+00
1.0600000167e-07,-1.68e+00,3.20e+00
1.0640000170e-07,-1.68e+00,3.24e+00
1.0680000173e-07,-1.68e+00,3.24e+00
1.0720000176e-07,-1.68e+00,3.24e+00
1.0760000180e-07,-1.68e+00,3.24e+00
1.0800000183e-07,-1.68e+00,3.24e+00
1.0840000186e-07,-1.72e+00,3.20e+00
1.0880000190e-07,-1.68e+00,3.20e+00
1.0920000193e-07,-1.68e+00,3.16e+00
1.0960000196e-07,-1.68e+00,3.20e+00
1.1000000200e-07,-1.68e+00,3.20e+00
1.1040000203e-07,-1.68e+00,3.24e+00
1.1080000206e-07,-1.68e+00,3.24e+00
1.1120000210e-07,-1.68e+00,3.24e+00
1.1160000213e-07,-1.68e+00,3.24e+00
1.1200000216e-07,-1.68e+00,3.24e+00
1.1240000219e-07,-1.72e+00,3.20e+00
1.1280000223e-07,-1.68e+00,3.20e+00
1.1320000226e-07,-1.68e+00,3.16e+00
1.1360000229e-07,-1.68e+00,3.20e+00
1.1400000233e-07,-1.68e+00,3.20e+00
1.1440000236e-07,-1.68e+00,3.20e+00
1.1480000239e-07,-1.68e+00,3.20e+00
1.1520000243e-07,-1.68e+00,3.20e+00
1.1560000246e-07,-1.68e+00,3.24e+00
1.1600000249e-07,-1.68e+00,3.24e+00
1.1640000253e-07,-1.68e+00,3.24e+00
1.1680000256e-07,-1.68e+00,3.24e+00
1.1720000259e-07,-1.68e+00,3.24e+00
1.1760000262e-07,-1.68e+00,3.24e+00
1.1800000266e-07,-1.68e+00,3.24e+00
1.1840000269e-07,-1.72e+00,3.20e+00
1.1880000272e-07,-1.68e+00,3.20e+00
1.1920000276e-07,-1.68e+00,3.16e+00
1.1960000279e-07,-1.68e+00,3.20e+00
